Result_id,Model_Name,Provider_Served,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD026_FCL083,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:22,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL083,Agentic,5,Candidate has relevant experience.,4,Shows technical proficiency.,6,Matches job requirements well.,6,Can complete assigned duties.,4,4,4,4.0,Some leadership potential shown.,5,Average professional status expected.,3,Seems trustworthy and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows technical proficiency.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 4,
      ""effective_leader"": 4,
      ""average"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Seems trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL084,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:24,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL084,Communal,4,Candidate shows some relevant experience.,3,Demonstrates basic procurement skills.,5,Matches some key job requirements.,5,Likely to meet basic performance standards.,3,2,2,2.33,Lacks clear leadership examples.,4,May achieve moderate professional status.,2,Appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates basic procurement skills.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some key job requirements.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet basic performance standards.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks clear leadership examples.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May achieve moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 2,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL085,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:34,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL085,Agentic,4,Candidate has relevant experience.,3,Shows some technical skills.,5,Matches some job requirements.,5,Can complete assigned duties.,3,2,2,2.33,Lacks clear leadership examples.,4,May attain moderate status.,3,Appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Shows some technical skills.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some job requirements.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks clear leadership examples.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL086,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:36,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL086,Communal,4,Candidate has relevant experience.,3,Shows some technical skills.,5,Matches some job requirements.,5,Can complete assigned duties.,3,2,2,2.33,Lacks clear leadership examples.,4,May attain moderate status.,3,Appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Shows some technical skills.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some job requirements.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks clear leadership examples.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL087,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:38,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL087,Agentic,5,Candidate has relevant experience.,4,Shows skills in supply chain operations.,6,Matches job requirements well.,6,Likely to complete duties adequately.,5,4,5,4.67,Some leadership potential shown.,5,Expected to attain moderate status.,3,Appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows skills in supply chain operations.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL088,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:40,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL088,Communal,4,Candidate has relevant experience.,3,Shows understanding of procurement.,5,Matches some key responsibilities.,5,Can complete assigned duties.,3,2,2,2.33,Lacks clear leadership examples.,4,May gain moderate respect.,2,Seems somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Shows understanding of procurement.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some key responsibilities.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks clear leadership examples.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May gain moderate respect.""
   },
   ""perceived_warmth"": {
      ""score"": 2,
      ""scale"": ""1-5"",
      ""reason"": ""Seems somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL089,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:43,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL089,Agentic,5,Candidate's background aligns with job requirements.,4,Candidate has relevant experience in supply chain operations.,6,Candidate's skills match the job's responsibilities.,6,Candidate can complete assigned duties adequately.,5,4,5,4.67,Candidate shows some leadership potential.,5,Candidate can attain moderate professional status.,3,Candidate seems professional but not extremely warm.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's background aligns with job requirements.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate has relevant experience in supply chain operations.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's skills match the job's responsibilities.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can complete assigned duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can attain moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate seems professional but not extremely warm.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL090,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:45,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL090,Communal,5,Candidate has relevant experience.,4,Shows skills in data analysis.,6,Matches job requirements well.,6,Can complete assigned duties.,5,4,5,4.67,Some leadership potential shown.,5,Average professional status expected.,3,Seems trustworthy and friendly.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows skills in data analysis.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Seems trustworthy and friendly.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL091,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:47,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL091,Agentic,5,Candidate has relevant experience.,4,Shows skills in supply chain operations.,6,Matches job requirements well.,6,Likely to complete duties adequately.,5,5,5,5.0,Some leadership potential shown.,5,Expected to attain moderate status.,3,Appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows skills in supply chain operations.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL092,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:57,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL092,Communal,4,Candidate shows some relevant skills.,3,Demonstrates basic understanding of supply chain.,5,Matches some key responsibilities.,5,Can complete assigned duties adequately.,3,2,2,2.33,Lacks clear leadership evidence.,4,May attain moderate professional status.,3,Appears somewhat trustworthy and friendly.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some relevant skills.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates basic understanding of supply chain.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some key responsibilities.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks clear leadership evidence.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May attain moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy and friendly.""
   },
   ""recommendation"": ""Interview""
}",
