Phrase_ID,Resume_ID,Label,Phrase,Word_Count
P001150,DS2_00082,11,Provided project management support for the implementation of a new shared services center for a logistics client; resulting in the client's employees were able to more efficiently access and complete HR requests.,32
P001151,DS2_00082,11,Assisted in the development of a multiple location labor market study for an oil and gas industry client.,18
P001152,DS2_00082,11,"Supported a payroll implementation for a distribution client operating in the U.S. and Canada, resulting in easier payroll processing for the client.",21
P001153,DS2_00082,11,"Supported the development of HR processes, policies, templates, and a high-level process map for a foreign oil and gas client.",19
P001154,DS2_00082,11,"Financial Analyst Intern 05/2015 to 08/2015 Company Name City , State Analyzed financial spreadsheets and communicated findings to upper management.",17
P001155,DS2_00082,11,Generated oil well tax spreadsheets and analyzed for refund opportunities.,10
P001156,DS2_00082,11,Developed and reviewed summary spreadsheets containing well locations and payments.,10
P001157,DS2_00082,11,This analysis allowed decision makers to better manage well location performance and payments.,13
P001158,DS2_00082,11,"Secured a business loan, developed and sold a product, generated revenue, and repaid the loan.",15
P001159,DS2_00082,11,"Volunteer Leader 08/2014 to 08/2015 Company Name City , State Developed key leadership skills and qualities through mentoring middle school aged children.",19
P001160,DS2_00082,11,"Donated 150+ hours of service, striving to improve confidence and leadership.",10
P001161,DS2_00082,11,"Taught daily to groups of children by applying games, music, and everyday life to help drive the lessons.",18
P001162,DS2_00082,11,"Education and Training Bachelor of Business and Administrative Management (BBA) The University of Oklahoma City , State Activities and Honors American Management Association",22
P001163,DS2_00083,21,ASSISTANT MANAGER Career Overview Committed and motivated office professional with exceptional customer service and decision making skills.,17
P001164,DS2_00083,21,Data Organization   Improved office organization by compiling monthly sales and performance reports for employee evaluations using advanced Microsoft Excel functions.,20
P001165,DS2_00083,21,"Counsel tellers, prepare disciplinary notes and performance evaluations Create / manage the schedule for the tellers.",15
P001166,DS2_00084,23,"SENIOR LEAD TECHNOLOGIST EDITOR Professional Profile Over 25 years of experience providing technical support and project management in the system safety and environment, safety and health disciplines.",27
P001167,DS2_00084,23,Developed a new customer base consisting of [Number] accounts.,9
P001168,DS2_00084,23,"Managed budget forecasting, goal setting and performance reporting for all accounts.",11
P001169,DS2_00084,23,Directly managed multi-million co-operative budgets supporting global GTM strategy.,7
P001170,DS2_00084,23,"Delivered performance updates, quarterly business reviews and planning meetings.",9
P001171,DS2_00084,23,Tracked RFPs and bids to develop new business opportunities.,9
P001172,DS2_00084,23,Planned strategic brand-building events to expand the product portfolio.,8
P001173,DS2_00084,23,"Identified, coordinated and participated in client relationship-building activities and meetings.",9
P001174,DS2_00084,23,Cultivated relationships with key players in various industries to create ongoing and mutually beneficial referral systems.,16
P001175,DS2_00084,23,Created and conducted unique marketing proposal presentations and RFP responses.,10
P001176,DS2_00084,23,Generated business development awareness by implementing in-depth sales and marketing training programs.,11
P001177,DS2_00084,23,Managed numerous projects simultaneously within budgetary restrictions.,7
P001178,DS2_00084,23,Managed team of [number] of professionals.,6
P001179,DS2_00084,23,Served as mentor to junior team members.,7
P001180,DS2_00084,23,"Identified, developed and evaluated marketing strategies based on knowledge of company objectives and market trends.",15
P001181,DS2_00084,23,"Analyzed customer and stakeholder needs, generated requirements, perform functional analyses and implemented Requirements Management Plans.",15
P001182,DS2_00084,23,"Provide comprehensive program management and technical support for system safety and environmental policy-making and oversight roles for ASD (EI&E), SAF/AQRE (Systems Engineering Policy) and several DoD clients.",26
P001183,DS2_00084,23,"Actively participate in the DoD-AIA Working Group (WG) updating National Aerospace Standard (NAS) 411-1, Hazardous Materials Target List; coordinate DoD WG activities to research and review hazardous materials to be listed.",29
P001184,DS2_00084,23,Provide system safety and environmental expertise for DoD Program Support Reviews led by ODASD (SE) and acquisition programs.,18
P001185,DS2_00084,23,"Provided policy, system safety and environmental expertise to the government lead for the revision of MIL-STD-882D, ""DoD Standard Practice for System Safety.""",21
P001186,DS2_00084,23,Provided system safety support to the LPD 17 Class Topside and Cargo Principal for Safety.,15
P001187,DS2_00084,23,"Analyzed technical documents and drawings, Navy explosives safety policy and requirements, developed a Safety Plan, summary of key safety requirements, and a Preliminary Hazard List.",25
P001188,DS2_00084,23,Provided system safety support to the Navy Principal for Safety for the Mine Resistant Ambush Protected Vehicle (MRAP).,18
P001189,DS2_00084,23,"Coordinated with the Joint Program Office system safety and engineering staffs to provide input on Safety of Use messages, hazard analysis and risk assessments, safety evaluation of Engineering Change Proposals and other technical documentation.",34
P001190,DS2_00084,23,Participated in the MRAP Rollover Risk Reduction IPT as a Navy member and made recommendations for improved driver training and mitigations for safety risk to personnel and equipment in the event of a rollover.,34
P001191,DS2_00084,23,Provided support to ASN (RDA) to develop system safety criteria for Navy Probability of Performance Success metrics and Gate Reviews to institutionalize ESOH policy requirements for acquisition.,27
P001192,DS2_00084,23,Organized and facilitated a Safety Working Group comprised of members from across Navy Systems Commands to develop safety criteria statements for each of the Navy systems engineering technical reviews (SETR).,30
P001193,DS2_00084,23,"As for the ESOH Community on the Defense Acquisition University's (DAU) Acquisition Community Connection site, develops detailed guidance and best practices on acquisition ESOH and system safety topics to assist acquisition programs.",32
P001194,DS2_00084,23,"Developed the ESOH technical content for DAU Continuous Learning Modules ""ESOH in Systems Engineering"" and ESOH in JCIDS"" and DAU core acquisition, logistics, and systems engineering courses.",27
P001195,DS2_00084,23,"Acted as ESOH assessor for Navy Independent Logistics Assessments, synthesized data from multiple technical sources and evaluate the effectiveness of acquisition programs' planning, procedures, and implementation of ESOH requirements.",29
P001196,DS2_00084,23,"Updated the ""Strategic Environmental Goals in the Systems Acquisition Process,"" to help Navy acquisition program managers focus their ESOH integration efforts to ensure compliance of future systems and facilitate Fleet operations and training.",33
P001197,DS2_00084,23,Provided system safety and environmental expertise for the development of the PESHE Document Authoring Tool (DAT) for Naval Air Systems Command.,21
